"","run_number","site","date","lc","species","subsample","mass_mg","percent_N","percent_C","NC_ratio","soil_run","soil_mass","soil_N","soil_C","soil_NC","n_cores","rock_bottom","organic","depth","d15N","d13CVPDB","x","y","Lat","Long"
"137","Dara","Lichen.10.4",2022-06-16,"Lichen","Cladonia",4,4.218,0.291438993,43.48920054,0.006701411,11,5.151,0.71,19.6,0.03622449,"??",NA,NA,NA,2.237219489,-28.92024982,702673,5508741,49.69705366,-54.18945769
"138","Dara","Lichen.10.4",2022-06-16,"Lichen","Lingonberry",1,2.384,0.593654396,52.42315876,0.011324277,11,5.151,0.71,19.6,0.03622449,"??",NA,NA,NA,-5.171934079,-29.49573456,702673,5508741,49.69705366,-54.18945769
"139","Dara","Lichen.10.4",2022-06-16,"Lichen","Lingonberry",2,2.293,0.532061,51.28340076,0.010374916,11,5.151,0.71,19.6,0.03622449,"??",NA,NA,NA,-6.53048478,-30.17401791,702673,5508741,49.69705366,-54.18945769
"140","Dara","Lichen.10.4",2022-06-16,"Lichen","Lingonberry",3,2.395,0.553178014,51.41426509,0.010759232,11,5.151,0.71,19.6,0.03622449,"??",NA,NA,NA,-10.54149112,-30.67927143,702673,5508741,49.69705366,-54.18945769
"141","Dara","Lichen.10.4",2022-06-16,"Lichen","Lingonberry",4,2.281,0.428693184,51.29567362,0.008357297,11,5.151,0.71,19.6,0.03622449,"??",NA,NA,NA,-5.416410475,-30.70013716,702673,5508741,49.69705366,-54.18945769
"142","Dara","Rocky.4.1",2022-06-13,"Rocky","Kalmia",1,2.262,1.162854268,57.08976892,0.020368873,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,-9.232696816,-29.68785166,698843,5508351,49.69482594,-54.24270262
"143","Dara","Rocky.4.1",2022-06-13,"Rocky","Kalmia",2,2.293,1.040250935,53.03290536,0.019615198,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,-6.242933066,-30.27340499,698843,5508351,49.69482594,-54.24270262
"144","Dara","Rocky.4.1",2022-06-13,"Rocky","Kalmia",3,2.27,1.11901238,60.42505059,0.018519014,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,-6.96586756,-28.15613677,698843,5508351,49.69482594,-54.24270262
"145","Dara","Rocky.4.1",2022-06-13,"Rocky","Kalmia",4,2.325,1.18962206,57.51317233,0.020684341,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,-5.641313941,-29.96940512,698843,5508351,49.69482594,-54.24270262
"146","Dara","Rocky.4.1",2022-06-13,"Rocky","Cladonia",1,3.881,0.30226627,48.00158226,0.006297006,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,29.55035071,-27.69010692,698843,5508351,49.69482594,-54.24270262
"147","Dara","Rocky.4.1",2022-06-13,"Rocky","Cladonia",2,4.27,0.257847523,48.17437391,0.005352379,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,31.00396146,-26.33149061,698843,5508351,49.69482594,-54.24270262
"148","Dara","Rocky.4.1",2022-06-13,"Rocky","Cladonia",3,3.77,0.340288515,47.5369988,0.007158393,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,35.09941647,-27.44899266,698843,5508351,49.69482594,-54.24270262
"149","Dara","Rocky.4.1",2022-06-13,"Rocky","Cladonia",4,3.747,0.225728277,46.44851842,0.004859752,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,14.38423882,-27.89694916,698843,5508351,49.69482594,-54.24270262
"150","Dara","Rocky.4.1",2022-06-13,"Rocky","Lingonberry",1,2.055,1.048295693,53.5659837,0.019570175,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,-4.858349544,-30.34073639,698843,5508351,49.69482594,-54.24270262
"151","Dara","Rocky.4.1",2022-06-13,"Rocky","Lingonberry",2,2.54,0.478354451,47.07883676,0.010160711,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,-11.95753329,-31.26273066,698843,5508351,49.69482594,-54.24270262
"152","Dara","Rocky.4.1",2022-06-13,"Rocky","Lingonberry",3,2.453,0.727742195,55.86130585,0.013027662,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,-10.6593399,-29.29713851,698843,5508351,49.69482594,-54.24270262
"153","Dara","Rocky.4.1",2022-06-13,"Rocky","Lingonberry",4,2.417,0.852862145,55.31131313,0.015419307,10,5.413,0.85,31.4,0.027070064,"3","yes",NA,10,-10.6783272,-30.22084761,698843,5508351,49.69482594,-54.24270262
"154","Dara","Rocky.4.2",2022-06-13,"Rocky","Kalmia",1,2.575,1.099909271,58.09036175,0.018934454,10,5.22,1.07,45.42,0.023557904,"3","yes",NA,8.333333333,-7.387078118,-31.25716981,698843,5508351,49.69482594,-54.24270262
"155","Dara","Rocky.4.2",2022-06-13,"Rocky","Kalmia",2,2.329,0.883026471,58.00869866,0.015222311,10,5.22,1.07,45.42,0.023557904,"3","yes",NA,8.333333333,-4.104561448,-30.36206109,698843,5508351,49.69482594,-54.24270262
"156","Dara","Rocky.4.2",2022-06-13,"Rocky","Kalmia",3,2.064,0.778699724,52.18143387,0.014922927,10,5.22,1.07,45.42,0.023557904,"3","yes",NA,8.333333333,-9.071829023,-30.47571453,698843,5508351,49.69482594,-54.24270262
"157","Dara","Rocky.4.2",2022-06-13,"Rocky","Kalmia",4,2.688,0.842369613,58.64082298,0.014364901,10,5.22,1.07,45.42,0.023557904,"3","yes",NA,8.333333333,-10.82266495,-31.0944638,698843,5508351,49.69482594,-54.24270262
"158","Dara","Rocky.4.2",2022-06-13,"Rocky","Cladonia",1,3.883,0.284777004,47.24968363,0.006027067,10,5.22,1.07,45.42,0.023557904,"3","yes",NA,8.333333333,34.25534873,-27.55978079,698843,5508351,49.69482594,-54.24270262
"159","Dara","Rocky.4.2",2022-06-13,"Rocky","Cladonia",2,4.132,0.243934813,47.87305563,0.005095451,10,5.22,1.07,45.42,0.023557904,"3","yes",NA,8.333333333,36.66232423,-27.70903578,698843,5508351,49.69482594,-54.24270262
"160","Dara","Rocky.4.2",2022-06-13,"Rocky","Cladonia",3,3.969,0.257648618,47.72945537,0.005398105,10,5.22,1.07,45.42,0.023557904,"3","yes",NA,8.333333333,18.75117544,-27.06362998,698843,5508351,49.69482594,-54.24270262
"161","Dara","Rocky.4.3",2022-06-13,"Rocky","Kalmia",1,2.114,1.32437973,57.43914193,0.023057095,11,5.163,1.18,51.66,0.022841657,"4","yes",NA,5,-7.213780424,-29.2123743,698843,5508351,49.69482594,-54.24270262
"162","Dara","Rocky.4.3",2022-06-13,"Rocky","Kalmia",2,2.402,1.037618342,56.79085084,0.018270872,11,5.163,1.18,51.66,0.022841657,"4","yes",NA,5,-8.265455874,-29.46573822,698843,5508351,49.69482594,-54.24270262
"163","Dara","Rocky.4.3",2022-06-13,"Rocky","Kalmia",3,2.032,1.086467858,56.99624096,0.019062097,11,5.163,1.18,51.66,0.022841657,"4","yes",NA,5,-10.25136504,-29.96210981,698843,5508351,49.69482594,-54.24270262
"164","Dara","Rocky.4.3",2022-06-13,"Rocky","Kalmia",4,2.388,1.102470173,56.92877269,0.019365782,11,5.163,1.18,51.66,0.022841657,"4","yes",NA,5,-7.904262031,-29.11873838,698843,5508351,49.69482594,-54.24270262
"165","Dara","Rocky.4.3",2022-06-13,"Rocky","Cladonia",1,4.065,0.239422239,47.23746243,0.005068482,11,5.163,1.18,51.66,0.022841657,"4","yes",NA,5,42.76643932,-27.35223136,698843,5508351,49.69482594,-54.24270262
"166","Dara","Rocky.4.3",2022-06-13,"Rocky","Cladonia",2,4.118,0.361508861,47.91711536,0.007544462,11,5.163,1.18,51.66,0.022841657,"4","yes",NA,5,17.61444142,-28.19607583,698843,5508351,49.69482594,-54.24270262
"167","Dara","Rocky.4.3",2022-06-13,"Rocky","Cladonia",3,3.951,0.255069017,47.29485041,0.005393167,11,5.163,1.18,51.66,0.022841657,"4","yes",NA,5,43.95954137,-27.22391672,698843,5508351,49.69482594,-54.24270262
"168","Dara","Rocky.4.3",2022-06-13,"Rocky","Cladonia",4,4.054,0.294165159,48.04275961,0.006122986,11,5.163,1.18,51.66,0.022841657,"4","yes",NA,5,26.02735633,-27.38798426,698843,5508351,49.69482594,-54.24270262
"169","Dara","Rocky.4.4",2022-06-13,"Rocky","Kalmia",1,2.205,1.002235951,53.71060408,0.018659927,11,5.111,0.82,37.64,0.021785335,"4","yes",NA,3.6,-8.355928642,-29.47745111,698843,5508351,49.69482594,-54.24270262
"170","Dara","Rocky.4.4",2022-06-13,"Rocky","Kalmia",2,2.429,1.316562504,58.41250656,0.022539052,11,5.111,0.82,37.64,0.021785335,"4","yes",NA,3.6,-8.529133016,-30.20542525,698843,5508351,49.69482594,-54.24270262
"171","Dara","Rocky.4.4",2022-06-13,"Rocky","Kalmia",3,2.411,1.07576799,56.33289688,0.019096621,11,5.111,0.82,37.64,0.021785335,"4","yes",NA,3.6,-6.867017799,-28.88440427,698843,5508351,49.69482594,-54.24270262
"172","Dara","Rocky.4.4",2022-06-13,"Rocky","Kalmia",4,2.23,1.195739994,56.85054279,0.021033044,11,5.111,0.82,37.64,0.021785335,"4","yes",NA,3.6,-9.206976684,-28.77261907,698843,5508351,49.69482594,-54.24270262
"173","Dara","Rocky.4.4",2022-06-13,"Rocky","Cladonia",1,3.943,0.360883756,47.06782679,0.007667313,11,5.111,0.82,37.64,0.021785335,"4","yes",NA,3.6,13.56700456,-27.30849287,698843,5508351,49.69482594,-54.24270262
"174","Dara","Rocky.4.4",2022-06-13,"Rocky","Cladonia",2,4.15,0.330062716,47.70136859,0.006919355,11,5.111,0.82,37.64,0.021785335,"4","yes",NA,3.6,18.02340614,-27.91297338,698843,5508351,49.69482594,-54.24270262
"175","Dara","Rocky.4.4",2022-06-13,"Rocky","Cladonia",3,4.055,0.284534137,47.45058844,0.00599643,11,5.111,0.82,37.64,0.021785335,"4","yes",NA,3.6,8.798731541,-26.8263532,698843,5508351,49.69482594,-54.24270262
"176","Dara","Rocky.4.4",2022-06-13,"Rocky","Cladonia",4,4.355,0.224420062,47.13299487,0.004761422,11,5.111,0.82,37.64,0.021785335,"4","yes",NA,3.6,32.29766825,-26.96460473,698843,5508351,49.69482594,-54.24270262
"177","Dara","Lichen.14.1",2022-06-14,"Lichen","Blueberry",1,2.583,2.820127868,54.3865151,0.051853439,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,-0.300349123,-27.93848538,696083,5504111,49.65763639,-54.28305366
"178","Dara","Lichen.14.1",2022-06-14,"Lichen","Blueberry",2,2.324,2.430211739,53.70773386,0.045248823,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,-8.407392147,-29.33674814,696083,5504111,49.65763639,-54.28305366
"179","Dara","Lichen.14.1",2022-06-14,"Lichen","Blueberry",3,2.03,2.438413376,53.77240222,0.04534693,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,4.029071696,-28.20485374,696083,5504111,49.65763639,-54.28305366
"180","Dara","Lichen.14.1",2022-06-14,"Lichen","Blueberry",4,2.242,1.638361494,51.29615329,0.031939266,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,-7.267714946,-29.84129006,696083,5504111,49.65763639,-54.28305366
"181","Dara","Lichen.14.1",2022-06-14,"Lichen","Crowberry",1,2.283,0.696489167,58.31917149,0.011942714,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,0.315841916,-29.10024525,696083,5504111,49.65763639,-54.28305366
"182","Dara","Lichen.14.1",2022-06-14,"Lichen","Crowberry",2,2.339,0.899743634,57.84548386,0.015554259,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,0.97846589,-29.53529456,696083,5504111,49.65763639,-54.28305366
"183","Dara","Lichen.14.1",2022-06-14,"Lichen","Crowberry",3,2.291,0.593535363,58.23743458,0.010191647,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,1.430853562,-29.1550261,696083,5504111,49.65763639,-54.28305366
"184","Dara","Lichen.14.1",2022-06-14,"Lichen","Crowberry",4,2.343,0.822508808,57.56169526,0.014289169,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,2.174591049,-28.85959553,696083,5504111,49.65763639,-54.28305366
"185","Dara","Lichen.14.1",2022-06-14,"Lichen","Kalmia",1,2.154,1.124144559,57.53077213,0.019539883,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,-8.975185963,-28.91629766,696083,5504111,49.65763639,-54.28305366
"186","Dara","Lichen.14.1",2022-06-14,"Lichen","Kalmia",2,2.321,0.842783615,57.57041869,0.014639178,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,-12.45219707,-30.88588031,696083,5504111,49.65763639,-54.28305366
"187","Dara","Lichen.14.1",2022-06-14,"Lichen","Kalmia",3,2.427,1.122776599,53.31276502,0.021060183,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,-5.074515694,-29.62554155,696083,5504111,49.65763639,-54.28305366
"188","Dara","Lichen.14.1",2022-06-14,"Lichen","Kalmia",4,2.406,1.258698205,58.20676982,0.021624602,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,-6.38337861,-28.84506808,696083,5504111,49.65763639,-54.28305366
"189","Dara","Lichen.14.1",2022-06-14,"Lichen","Cladonia",1,4.122,0.132086264,46.48225274,0.002841649,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,22.8196403,-26.96686871,696083,5504111,49.65763639,-54.28305366
"190","Dara","Lichen.14.1",2022-06-14,"Lichen","Cladonia",2,4.015,0.218457529,48.13335828,0.004538589,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,18.54322981,-26.77303196,696083,5504111,49.65763639,-54.28305366
"191","Dara","Lichen.14.1",2022-06-14,"Lichen","Cladonia",3,3.795,0.332425541,47.57088403,0.006988004,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,6.999637691,-26.57958131,696083,5504111,49.65763639,-54.28305366
"192","Dara","Lichen.14.1",2022-06-14,"Lichen","Cladonia",4,4.144,0.224302931,47.20863499,0.004751312,10,5.232,0.4,17.61,0.022714367,"4","yes","yes",3.666666667,6.354208313,-26.78504896,696083,5504111,49.65763639,-54.28305366
"193","Dara","Lichen.14.2",2022-06-14,"Lichen","Blueberry",1,2.473,0.961798232,47.57152149,0.020217941,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,-3.309222655,-29.06666588,696083,5504111,49.65763639,-54.28305366
"194","Dara","Lichen.14.2",2022-06-14,"Lichen","Blueberry",2,2.428,1.837703183,53.772435,0.034175562,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,1.108523035,-28.68521188,696083,5504111,49.65763639,-54.28305366
"195","Dara","Lichen.14.2",2022-06-14,"Lichen","Blueberry",3,2.39,3.212715823,51.98103176,0.061805542,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,-1.576735607,-28.14913652,696083,5504111,49.65763639,-54.28305366
"196","Dara","Lichen.14.2",2022-06-14,"Lichen","Blueberry",4,2.117,3.124412629,52.33236994,0.059703251,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,3.59650088,-28.07878159,696083,5504111,49.65763639,-54.28305366
"197","Dara","Lichen.14.2",2022-06-14,"Lichen","Crowberry",1,2.423,0.445564813,59.13161604,0.007535137,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,12.4984079,-29.14897501,696083,5504111,49.65763639,-54.28305366
"198","Dara","Lichen.14.2",2022-06-14,"Lichen","Crowberry",2,2.297,0.588125638,57.5688855,0.010216033,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,13.13787221,-29.04645484,696083,5504111,49.65763639,-54.28305366
"199","Dara","Lichen.14.2",2022-06-14,"Lichen","Crowberry",3,2.297,0.460946203,60.14380444,0.007664068,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,3.766506542,-30.62492868,696083,5504111,49.65763639,-54.28305366
"200","Dara","Lichen.14.2",2022-06-14,"Lichen","Crowberry",4,2.022,0.551942231,60.86342699,0.009068537,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,-4.075271829,-30.24604767,696083,5504111,49.65763639,-54.28305366
"201","Dara","Lichen.14.2",2022-06-14,"Lichen","Kalmia",1,2.401,1.039892299,58.84997369,0.017670225,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,-10.09567253,-27.66987085,696083,5504111,49.65763639,-54.28305366
"202","Dara","Lichen.14.2",2022-06-14,"Lichen","Kalmia",2,2.256,1.044447779,55.37869284,0.018860102,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,-10.33466323,-28.6017375,696083,5504111,49.65763639,-54.28305366
"203","Dara","Lichen.14.2",2022-06-14,"Lichen","Kalmia",3,4.381,1.184206709,48.74220511,0.024295304,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,-11.46200836,-27.48285521,696083,5504111,49.65763639,-54.28305366
"204","Dara","Lichen.14.2",2022-06-14,"Lichen","Kalmia",4,2.366,1.197157096,53.56679529,0.022348865,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,-7.453105708,-27.84894221,696083,5504111,49.65763639,-54.28305366
"205","Dara","Lichen.14.2",2022-06-14,"Lichen","Cladonia",1,4.198,0.416736994,46.23109468,0.009014214,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,12.27605668,-27.30760651,696083,5504111,49.65763639,-54.28305366
"206","Dara","Lichen.14.2",2022-06-14,"Lichen","Cladonia",2,4.15,0.232744178,46.34065236,0.005022462,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,12.22945857,-26.39247199,696083,5504111,49.65763639,-54.28305366
"207","Dara","Lichen.14.2",2022-06-14,"Lichen","Cladonia",3,4.168,0.153082943,46.51261476,0.003291213,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,50.33981707,-26.11515257,696083,5504111,49.65763639,-54.28305366
"208","Dara","Lichen.14.2",2022-06-14,"Lichen","Cladonia",4,4.233,0.335346982,47.0937131,0.007120844,10,5.184,0.84,37.02,0.022690438,"4","yes",NA,8,19.9455489,-26.90807507,696083,5504111,49.65763639,-54.28305366
